"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."		
		
Gene	Specificity	Score Ave
Ube2k	13 out of 15	-4.128768293
Capn7	7 out of 15	-4.135642482
LOC717359	9 out of 15	-4.14005093
Fbxl7	7 out of 15	-4.197684032
Dync1li2	12 out of 15	-4.258992333
Ppp1r13b	9 out of 15	-4.263698199
Pyroxd1	8 out of 15	-4.302597605
LOC713567	7 out of 15	-4.303201035
Slc35e3	7 out of 15	-4.343558237
Rictor	11 out of 15	-4.344144883
Ylpm1	8 out of 15	-4.392587264
LOC717640	9 out of 15	-4.393186359
ANTXR2	9 out of 15	-4.404591979
Myom1	9 out of 15	-4.440203448
Cnot4	8 out of 15	-4.496334909
Dph3	8 out of 15	-4.552588633
LGR4	8 out of 15	-4.55483934
Mdm4	8 out of 15	-4.557777375
Pja2	8 out of 15	-4.567322851
Elk3	8 out of 15	-4.574899018
Spag9	10 out of 15	-4.624361251
Prrx1	8 out of 15	-4.632667491
Cgnl1	13 out of 15	-4.705388375
USP8	7 out of 15	-4.722861596
KLHL8	8 out of 15	-4.776495628
Tdeanc2	10 out of 15	-4.780984417
Cpe	10 out of 15	-4.794805602
Mus81	7 out of 15	-4.840625189
Ptprf	13 out of 15	-4.841437441
Nudt21	11 out of 15	-4.910511473
Nfx1	7 out of 15	-4.921659595
Clasrp	9 out of 15	-4.923433775
Paip1	8 out of 15	-4.926908715
Atg3	7 out of 15	-4.946140557
Hnf1b	7 out of 15	-4.950194465
Smarca5	7 out of 15	-4.989599198
Chsy1	7 out of 15	-5.029608869
Plxna4	8 out of 15	-5.053247035
Rbm33	11 out of 15	-5.062141953
Mark3	7 out of 15	-5.08908628
Pfkm	7 out of 15	-5.089295681
Fbxo9	8 out of 15	-5.108078811
Arhgap26	8 out of 15	-5.156018273
9430020K01Rik	7 out of 15	-5.156134506
Brwd3	7 out of 15	-5.185300568
Dido1	11 out of 15	-5.185509789
Elp4	7 out of 15	-5.200850554
4930402H24Rik	10 out of 15	-5.203031736
Snx14	8 out of 15	-5.213781908
Mon1b	7 out of 15	-5.259281725
LOC697252	8 out of 15	-5.26063236
Luc7l2	13 out of 15	-5.264979765
Cd9	10 out of 15	-5.270656165
Slc4a8	8 out of 15	-5.27665077
Vps29	10 out of 15	-5.303786672
Shprh	11 out of 15	-5.308077469
Rock1	8 out of 15	-5.308778114
Ldb2	7 out of 15	-5.315953882
Apool	7 out of 15	-5.344989573
Usp7	7 out of 15	-5.354155958
Gpr126	7 out of 15	-5.387328895
Nfia	12 out of 15	-5.395392573
LOC714660	8 out of 15	-5.407676116
Fgfr3	11 out of 15	-5.455109035
HIPK2	12 out of 15	-5.460646736
4931406C07Rik	8 out of 15	-5.500175549
Tcf25	10 out of 15	-5.510840707
Micu1	7 out of 15	-5.5335036
Rnf130	7 out of 15	-5.54349334
Gabarapl2	7 out of 15	-5.557403243
LOC701076	9 out of 15	-5.561736062
Atpaf1	9 out of 15	-5.585393576
Ddr2	7 out of 15	-5.607506434
Osbpl3	10 out of 15	-5.625701451
Tmem194b	7 out of 15	-5.64345141
Elavl1	10 out of 15	-5.666341534
Pde4dip	7 out of 15	-5.669979164
ASAP1	8 out of 15	-5.676695348
Arhgef10	7 out of 15	-5.677027386
Me1	7 out of 15	-5.709305213
Atg10	9 out of 15	-5.715612648
Eef2k	7 out of 15	-5.749626194
Hnrnpc	12 out of 15	-5.757883507
LOC708246	10 out of 15	-5.760236012
LOC721572	7 out of 15	-5.767241545
Zfp846	12 out of 15	-5.793404677
Map3k3	8 out of 15	-5.809159318
Ppp1r10	7 out of 15	-5.88273091
Slc46a3	8 out of 15	-5.918053834
Ccnl2	10 out of 15	-5.949743519
Rbm18	10 out of 15	-5.95268002
Ppp1cb	7 out of 15	-5.952820058
Pcm1	9 out of 15	-5.95529014
Eml1	7 out of 15	-5.973255067
Pdpr	8 out of 15	-6.000221632
Klhdc2	8 out of 15	-6.088342189
Ikzf2	7 out of 15	-6.09095207
Hmg20a	8 out of 15	-6.103884151
LOC718318	7 out of 15	-6.10536569
Ptbp2	7 out of 15	-6.10656186
LEPREL1	7 out of 15	-6.142503065
Pgap1	9 out of 15	-6.147859291
Slc38a1	9 out of 15	-6.172829613
Eif4g2	9 out of 15	-6.199035167
LOC713579	8 out of 15	-6.20002126
Robo2	8 out of 15	-6.205571906
Senp7	8 out of 15	-6.265339807
Dsg2	9 out of 15	-6.274122177
TANC1	9 out of 15	-6.280076944
Rgs3	8 out of 15	-6.292199435
C7H14orf145	7 out of 15	-6.318376784
Igbp1	7 out of 15	-6.358497381
Glul	10 out of 15	-6.360570016
Rsf1	9 out of 15	-6.363377416
Csnk1g3	8 out of 15	-6.366056792
Dact1	10 out of 15	-6.377590607
Sptssa	8 out of 15	-6.385817144
Csgalnact2	10 out of 15	-6.413702295
Far1	10 out of 15	-6.427752175
Phactr2	7 out of 15	-6.44309204
Sox6	7 out of 15	-6.455459287
Ppp6r3	9 out of 15	-6.468099613
Sec63	15 out of 15	-6.468637707
PAG1	8 out of 15	-6.52622853
ZNF740	8 out of 15	-6.534007293
PHEX	8 out of 15	-6.546231791
Atxn1	10 out of 15	-6.562727937
TMOD2	7 out of 15	-6.569116404
Rpe	8 out of 15	-6.585371435
Tom1l2	10 out of 15	-6.601388719
Tcf4	11 out of 15	-6.615811482
Zfp354a	7 out of 15	-6.640771999
Ube2i	12 out of 15	-6.642676884
Runx1t1	7 out of 15	-6.642947573
LOC715993	7 out of 15	-6.644257603
Paqr8	8 out of 15	-6.664919199
LOC712128	9 out of 15	-6.671715392
Cd1d1	7 out of 15	-6.696527496
STK38	9 out of 15	-6.698327949
1810063B07Rik	8 out of 15	-6.705140437
Bsdc1	9 out of 15	-6.710710751
Mef2d	10 out of 15	-6.760246649
Tnks2	8 out of 15	-6.779664256
TNIK	12 out of 15	-6.782249087
Rab14	9 out of 15	-6.783793164
Dhrs7	10 out of 15	-6.794774925
Brd3	8 out of 15	-6.798548825
Mat2a	12 out of 15	-6.805491044
LOC703608	7 out of 15	-6.814997694
PAM	10 out of 15	-6.825032564
Pbx1	12 out of 15	-6.833666223
Tial1	10 out of 15	-6.836502539
Sox5	7 out of 15	-6.838351172
LOC711901	8 out of 15	-6.851082867
Pdgfa	10 out of 15	-6.871479258
Dcn	7 out of 15	-6.892101763
LOC701541	9 out of 15	-6.906913495
Sorl1	9 out of 15	-6.939984959
LOC708896	7 out of 15	-6.960012303
Fut8	11 out of 15	-6.980407668
Nfe2l2	7 out of 15	-6.981351708
Cpsf6	10 out of 15	-7.004356953
Rragb	7 out of 15	-7.025700359
Znrf1	12 out of 15	-7.032494757
PPID	7 out of 15	-7.033880108
BBS2	7 out of 15	-7.035465577
ARHGEF12	8 out of 15	-7.044295773
LOC693414	8 out of 15	-7.056387754
Irf3	7 out of 15	-7.087977192
Slc45a4	8 out of 15	-7.099327389
BC032203	9 out of 15	-7.105408872
Ehbp1	7 out of 15	-7.113790154
Tug1	7 out of 15	-7.14308618
ELTD1	8 out of 15	-7.147443095
Gzf1	9 out of 15	-7.153329363
LOC713848	10 out of 15	-7.169050675
Luc7l3	8 out of 15	-7.169505196
Tmem144	8 out of 15	-7.177567135
Fam165b	7 out of 15	-7.191728585
A_52_P562147	7 out of 15	-7.210236865
3110052M02Rik	7 out of 15	-7.220090217
ERG	8 out of 15	-7.228938091
A_52_P324448	7 out of 15	-7.230509823
Lats2	7 out of 15	-7.245550248
Slc12a6	7 out of 15	-7.250335469
Synj2bp	10 out of 15	-7.25508504
LOC713165	7 out of 15	-7.255264234
A_52_P996776	7 out of 15	-7.256386293
Bace1	13 out of 15	-7.26099531
Notch2	9 out of 15	-7.263316195
Polr3a	7 out of 15	-7.289796277
Prune	7 out of 15	-7.292900107
Mm.65393	7 out of 15	-7.29946229
Cryl1	7 out of 15	-7.302885562
Cables1	11 out of 15	-7.305500501
Wwtr1	9 out of 15	-7.313607122
0610011F06Rik	7 out of 15	-7.31599105
Pbld2	8 out of 15	-7.324137294
Mm.381313	7 out of 15	-7.325353409
ING1	7 out of 15	-7.33042181
Robo4	7 out of 15	-7.337845176
Lmo4	9 out of 15	-7.346534199
Tsr2	7 out of 15	-7.349022167
Stox2	7 out of 15	-7.358713571
A_52_P143357	7 out of 15	-7.364352303
Btbd1	9 out of 15	-7.364604101
Pan3	8 out of 15	-7.378593025
Btbd7	7 out of 15	-7.391823628
Hpn	7 out of 15	-7.402513536
Rbm5	13 out of 15	-7.412534219
Nedd4l	8 out of 15	-7.422955059
LOC705922	10 out of 15	-7.423301991
Slc26a11	7 out of 15	-7.425891181
Slc9a6	7 out of 15	-7.427525313
Gde1	11 out of 15	-7.453625601
Gcc2	7 out of 15	-7.455782191
Tmem164	7 out of 15	-7.464872914
Tbc1d8	7 out of 15	-7.474554907
GPR116	12 out of 15	-7.477632985
E2f2	7 out of 15	-7.483638843
Dcp1b	7 out of 15	-7.495114153
Ahctf1	7 out of 15	-7.518109659
Eif2ak4	7 out of 15	-7.524981557
Wdfy3	11 out of 15	-7.525774383
ZNF277	8 out of 15	-7.547635095
LOC699757	8 out of 15	-7.552394729
671029	7 out of 15	-7.560415618
LOC709927	7 out of 15	-7.563288002
Mm.101922	7 out of 15	-7.574576676
Dpm3	7 out of 15	-7.611864168
43892	7 out of 15	-7.616535239
Gabpa	10 out of 15	-7.634244681
Dcaf12	9 out of 15	-7.636393522
Swap70	10 out of 15	-7.648307467
LOC712037	8 out of 15	-7.656137574
Ganc	7 out of 15	-7.659677675
Nfat5	11 out of 15	-7.666819358
Ncoa2	8 out of 15	-7.667147758
Pcca	12 out of 15	-7.674556224
Nudcd3	7 out of 15	-7.679811749
Scrn3	9 out of 15	-7.683486728
TAF8	7 out of 15	-7.692002895
Stxbp4	7 out of 15	-7.703062265
Hyal3	8 out of 15	-7.709475607
Lrrcc1	7 out of 15	-7.725417171
H2-DMb1	8 out of 15	-7.737902886
Rbm25	9 out of 15	-7.74800037
Gatad2b	8 out of 15	-7.753630945
Mospd2	7 out of 15	-7.767807275
Gpn3	7 out of 15	-7.780338176
Sh3d19	8 out of 15	-7.786171558
Xist	8 out of 15	-7.786693635
1810030N24Rik	7 out of 15	-7.79774996
Braf	10 out of 15	-7.801752599
Zfp955b	7 out of 15	-7.805963879
LOC702878	7 out of 15	-7.806194287
FTO	10 out of 15	-7.808901099
Armc9	7 out of 15	-7.822190293
Polr2e	7 out of 15	-7.828141376
Bmp1	7 out of 15	-7.832601213
Zfp251	7 out of 15	-7.833717914
696771	11 out of 15	-7.837591204
Mm.453017	7 out of 15	-7.852189021
Cluap1	7 out of 15	-7.865015903
Rab12	7 out of 15	-7.869027717
Ppp4r1l-ps	9 out of 15	-7.869033942
Hadh	7 out of 15	-7.876161741
UBE2H	12 out of 15	-7.878145108
Kbtbd11	7 out of 15	-7.882716593
FZD4	7 out of 15	-7.883900945
St6galnac3	7 out of 15	-7.885249824
Phf20l1	9 out of 15	-7.886904724
Slc12a2	9 out of 15	-7.892110486
LOC696883	9 out of 15	-7.909971898
Bptf	8 out of 15	-7.911381112
Ncor1	13 out of 15	-7.921807028
Agpat5	10 out of 15	-7.924160628
Prepl	8 out of 15	-7.928172305
NM_177144	7 out of 15	-7.938440542
Whrn	7 out of 15	-7.940737747
Unkl	7 out of 15	-7.944215946
Mccc1	9 out of 15	-7.948086069
Yes1	7 out of 15	-7.959844849
Stag2	9 out of 15	-7.964959994
U2surp	7 out of 15	-7.976290327
Esco1	7 out of 15	-8.003430931
SLC24A3	8 out of 15	-8.008421806
AK054427	8 out of 15	-8.009878306
Ssbp3	9 out of 15	-8.012691382
Itch	8 out of 15	-8.024857114
Usp54	8 out of 15	-8.029910801
Nbea	7 out of 15	-8.036096675
2900093K20Rik	7 out of 15	-8.051864975
Slc16a7	9 out of 15	-8.060181681
CLIC5	13 out of 15	-8.066677357
Nol7	9 out of 15	-8.068291446
711568	7 out of 15	-8.082470987
Cetn2	7 out of 15	-8.084323305
Actg1	7 out of 15	-8.085307712
Ktn1	7 out of 15	-8.086727142
Rapgef2	10 out of 15	-8.095165026
Adam23	8 out of 15	-8.098708881
Tmem80	7 out of 15	-8.102807585
Timp2	7 out of 15	-8.111676822
Brd1	7 out of 15	-8.12618931
Bmi1	9 out of 15	-8.132311033
Marveld2	10 out of 15	-8.142215779
Bend7	7 out of 15	-8.143826196
Hsd17b4	8 out of 15	-8.171966412
Lcor	7 out of 15	-8.176980736
Chd6	11 out of 15	-8.178403031
Zfp866	8 out of 15	-8.191957457
Caprin2	8 out of 15	-8.197270222
CELSR1	7 out of 15	-8.197638876
RHBDL1	7 out of 15	-8.200436327
Mib1	7 out of 15	-8.203642836
Gab1	8 out of 15	-8.20743947
713312	10 out of 15	-8.214868487
Pank1	8 out of 15	-8.215508502
Add1	7 out of 15	-8.216228079
DAPK2	11 out of 15	-8.216271345
Pion	8 out of 15	-8.220617677
AK044799	7 out of 15	-8.223453361
Trove2	7 out of 15	-8.231748952
Pid1	7 out of 15	-8.235226507
Wwc2	11 out of 15	-8.241018653
A_52_P556602	7 out of 15	-8.242971872
A_52_P796069	7 out of 15	-8.251132744
PLXDC2	7 out of 15	-8.251749097
Arhgap31	13 out of 15	-8.251884055
Fbxl3	7 out of 15	-8.253641585
Slc23a2	7 out of 15	-8.258427699
Arid4a	7 out of 15	-8.260800703
Fam160b1	10 out of 15	-8.261446106
Egln1	11 out of 15	-8.263820481
C1galt1	7 out of 15	-8.266266215
Ppfibp2	7 out of 15	-8.273602793
LOC697611	7 out of 15	-8.28269237
Ablim1	13 out of 15	-8.296029458
Slc16a2	7 out of 15	-8.298367991
Col23a1	10 out of 15	-8.304580141
MYLK	11 out of 15	-8.304708767
Mllt4	11 out of 15	-8.31124127
Sephs1	10 out of 15	-8.318979485
Rrnad1	8 out of 15	-8.325021885
Rb1cc1	12 out of 15	-8.331273845
Tmc4	7 out of 15	-8.332318019
Mccc2	7 out of 15	-8.352837362
Kctd14	9 out of 15	-8.354548542
Rrm2b	7 out of 15	-8.355581823
LOC706989	8 out of 15	-8.356931464
Mettl20	7 out of 15	-8.358006109
Phf3	8 out of 15	-8.36269522
A_52_P575668	7 out of 15	-8.371094376
Map4k5	8 out of 15	-8.371753313
Kif21a	8 out of 15	-8.375960879
Setd1b	7 out of 15	-8.37778415
Lrp6	8 out of 15	-8.377947362
Crlf1	7 out of 15	-8.393347959
Sdr42e1	7 out of 15	-8.393709773
Cnst	9 out of 15	-8.394401102
Add3	7 out of 15	-8.409737645
HSD17B11	8 out of 15	-8.411167856
Pgrmc1	9 out of 15	-8.425179719
1700030K09Rik	8 out of 15	-8.440141795
D2Wsu81e	8 out of 15	-8.472172498
Gcap14	11 out of 15	-8.476221933
Dmxl1	8 out of 15	-8.478325705
Lgals7	9 out of 15	-8.480653123
Rnf25	10 out of 15	-8.485373589
Ski	10 out of 15	-8.48570546
Ahcyl2	10 out of 15	-8.495052603
Ppp1r14a	7 out of 15	-8.497548835
Hoxa1	7 out of 15	-8.501020197
TP53INP1	8 out of 15	-8.502065839
Ell3	7 out of 15	-8.506117426
Mm.294036	7 out of 15	-8.539479518
Stard9	9 out of 15	-8.560267555
MAPK8IP3	7 out of 15	-8.561912616
Kank2	9 out of 15	-8.562753636
Mbtd1	8 out of 15	-8.563211511
A930001N09Rik	8 out of 15	-8.577060825
LOC700269	7 out of 15	-8.579800641
Slc25a33	8 out of 15	-8.581059047
LOC715419	7 out of 15	-8.583272315
Slc15a2	11 out of 15	-8.587712385
Epc2	7 out of 15	-8.592311978
Ercc6	7 out of 15	-8.594633069
383964	7 out of 15	-8.596326969
Tmem18	8 out of 15	-8.61457351
Card6	8 out of 15	-8.623397928
Cecr2	8 out of 15	-8.623473978
LOC704530	7 out of 15	-8.637370151
Zcchc11	7 out of 15	-8.640723385
Synpo2	14 out of 15	-8.653661368
Ift81	8 out of 15	-8.656590317
S100b	8 out of 15	-8.66174682
Ptrf	9 out of 15	-8.664993558
Angpt1	8 out of 15	-8.667667386
Znrf3	7 out of 15	-8.678114271
Fermt2	13 out of 15	-8.687762102
Rdh14	8 out of 15	-8.698235605
AK086969	7 out of 15	-8.722533509
Brwd1	14 out of 15	-8.735209631
Rbak	8 out of 15	-8.73736115
LOC719300	7 out of 15	-8.737647598
Tex9	7 out of 15	-8.75154571
AI842136	8 out of 15	-8.755729521
6430573F11Rik	7 out of 15	-8.772723601
LOC696024	8 out of 15	-8.789067245
NR3C1	7 out of 15	-8.790093039
Pts	7 out of 15	-8.793022346
Gcgr	8 out of 15	-8.804487169
Tmod1	8 out of 15	-8.805326701
Ccdc150	7 out of 15	-8.815363642
Ppox	7 out of 15	-8.821371603
Atp2c1	11 out of 15	-8.842759525
Taz	9 out of 15	-8.845070276
Slc22a21	7 out of 15	-8.848460935
Tmem50a	8 out of 15	-8.861756759
Arid1b	8 out of 15	-8.876513323
Gabbr1	7 out of 15	-8.883599705
Fsd1l	7 out of 15	-8.884697493
HBP1	11 out of 15	-8.885179349
Cib2	9 out of 15	-8.885883225
Ccdc146	8 out of 15	-8.894828255
C1qtnf4	7 out of 15	-8.895561355
BC043934	8 out of 15	-8.903354963
Slc3a1	8 out of 15	-8.905561713
2010109A12Rik	7 out of 15	-8.912496863
MGC7817	7 out of 15	-8.915697669
Gphn	8 out of 15	-8.917315668
2310003H01Rik	7 out of 15	-8.92570467
PRRG3	7 out of 15	-8.930473243
4930588N13Rik	7 out of 15	-8.931093209
ZMYND10	7 out of 15	-8.933950482
Ap3s2	8 out of 15	-8.934815975
Nbr1	12 out of 15	-8.936604278
Dpp8	12 out of 15	-8.938681699
Kansl1l	7 out of 15	-8.938690477
1600012F09Rik	7 out of 15	-8.958017915
Acaa1b	7 out of 15	-8.97056618
Gm7265	7 out of 15	-8.971471237
Rpl5	7 out of 15	-9.002391328
Zfp185	7 out of 15	-9.00883715
Zeb1	8 out of 15	-9.012576003
Son	11 out of 15	-9.016288323
Myct1	8 out of 15	-9.020463065
A_52_P796271	7 out of 15	-9.038436339
PRKD3	10 out of 15	-9.03848164
Ankhd1	9 out of 15	-9.04024639
LOC698589	7 out of 15	-9.048561345
Cdc37l1	8 out of 15	-9.050433602
Erbb3	12 out of 15	-9.053801707
St5	10 out of 15	-9.062543698
Ppdpf	8 out of 15	-9.065926
Copz2	8 out of 15	-9.07167422
LOC716900	7 out of 15	-9.076418549
Aspa	7 out of 15	-9.08002965
Arfrp1	7 out of 15	-9.083674088
Vamp8	7 out of 15	-9.088122325
9830163H01Rik	7 out of 15	-9.112721456
A_52_P105928	8 out of 15	-9.133793205
ZKSCAN3	7 out of 15	-9.139701509
Impact	8 out of 15	-9.151862839
Tmem41b	10 out of 15	-9.1551927
Zfp292	8 out of 15	-9.165913471
Rassf6	8 out of 15	-9.172550481
Sfxn4	7 out of 15	-9.177046011
Msra	9 out of 15	-9.181630111
2610008E11Rik	8 out of 15	-9.186089773
Ccdc30	7 out of 15	-9.186131116
Ccnb1ip1	7 out of 15	-9.192995389
MEF2C	7 out of 15	-9.193165776
Ntf3	7 out of 15	-9.196892069
Hey2	7 out of 15	-9.197096759
LOC716063	8 out of 15	-9.20700306
LOC722073	9 out of 15	-9.219130389
Gmpr	7 out of 15	-9.220358241
Zfp608	7 out of 15	-9.230149858
Anxa11	10 out of 15	-9.23840899
Atp2b1	8 out of 15	-9.240786888
Clip1	7 out of 15	-9.250154397
N4bp2l1	8 out of 15	-9.258769727
LOC695045	9 out of 15	-9.262005719
ENSMUST00000136929	7 out of 15	-9.26838233
Cdkn2aip	8 out of 15	-9.271877543
Taok2	7 out of 15	-9.272249881
LOC711330	7 out of 15	-9.290240403
Ebpl	8 out of 15	-9.297739962
8030498J20Rik	8 out of 15	-9.306848348
Sall2	8 out of 15	-9.308352107
Coq5	7 out of 15	-9.30849516
Ppip5k1	8 out of 15	-9.308776661
Nek1	8 out of 15	-9.309887765
Snrk	10 out of 15	-9.314036557
Srek1	11 out of 15	-9.322102113
Senp2	9 out of 15	-9.331836917
Ptprk	9 out of 15	-9.333460531
Dmpk	8 out of 15	-9.352394401
Klhl17	7 out of 15	-9.361267719
Lix1	7 out of 15	-9.379044458
5031426D15Rik	8 out of 15	-9.388925272
Styxl1	7 out of 15	-9.390428455
Mterfd2	9 out of 15	-9.393563642
Neurl2	8 out of 15	-9.401723001
NPR1	7 out of 15	-9.409605154
Col4a6	9 out of 15	-9.411077028
Col4a4	7 out of 15	-9.422998146
Zfp362	7 out of 15	-9.428993081
Arl3	8 out of 15	-9.435787426
LOC694405	12 out of 15	-9.449555047
SLC29A1	7 out of 15	-9.459146969
PFDN5	7 out of 15	-9.459886994
LOC695392	8 out of 15	-9.4628846
D2hgdh	8 out of 15	-9.465587008
LRRC1	9 out of 15	-9.471669901
Camsap3	7 out of 15	-9.473426135
Pibf1	8 out of 15	-9.476686408
Fbxl20	7 out of 15	-9.476940899
Top1	9 out of 15	-9.477519217
Tek	7 out of 15	-9.481545479
Tlk1	11 out of 15	-9.492555594
Map3k4	9 out of 15	-9.494287158
Zfp955a	7 out of 15	-9.49792751
Calcrl	7 out of 15	-9.503056623
Rab24	8 out of 15	-9.514981481
Tmem109	7 out of 15	-9.53075256
D10Jhu81e	8 out of 15	-9.530932751
TMEM85	10 out of 15	-9.541234365
Git2	10 out of 15	-9.554284419
C130057N11Rik	7 out of 15	-9.560108099
4930404N11Rik	8 out of 15	-9.569752327
Swt1	8 out of 15	-9.570579367
Pard6g	8 out of 15	-9.578802468
A130019P10Rik	7 out of 15	-9.583939137
ICAM2	7 out of 15	-9.584890313
ST8SIA4	7 out of 15	-9.587391286
D230002A01Rik	8 out of 15	-9.590816736
Imp3	8 out of 15	-9.598765357
Dcun1d4	11 out of 15	-9.600475054
Tie1	7 out of 15	-9.610397109
P4htm	7 out of 15	-9.614623749
Slc1a1	8 out of 15	-9.617258566
Vwa1	7 out of 15	-9.620382019
Pten	11 out of 15	-9.625356103
Jakmip1	9 out of 15	-9.632158911
Epn2	12 out of 15	-9.634742615
Ttll3	9 out of 15	-9.639326184
Hook3	10 out of 15	-9.641790897
A_52_P549754	7 out of 15	-9.647514008
Pgrmc2	10 out of 15	-9.651365422
Kif16b	9 out of 15	-9.657079606
Zfyve21	9 out of 15	-9.661901677
Cachd1	7 out of 15	-9.666283451
Cd226	7 out of 15	-9.676231794
Ccdc37	7 out of 15	-9.703922711
LOC695826	10 out of 15	-9.714323729
LOC719546	7 out of 15	-9.723758761
Rragd	7 out of 15	-9.727884397
Cdh22	7 out of 15	-9.729917537
LOC702907	7 out of 15	-9.739723779
Scaper	8 out of 15	-9.746823471
Cdkl1	9 out of 15	-9.748218513
Plekhh2	9 out of 15	-9.755220005
Pafah2	8 out of 15	-9.755346879
Ifnar1	8 out of 15	-9.761188265
Itsn2	9 out of 15	-9.771226831
Nebl	8 out of 15	-9.774869696
6530406A20Rik	8 out of 15	-9.774924182
Ramp2	7 out of 15	-9.776530301
ICA1	11 out of 15	-9.796492612
Epm2aip1	9 out of 15	-9.798294321
Lrrc51	8 out of 15	-9.810749952
Ppp3ca	9 out of 15	-9.813326658
Brf1	7 out of 15	-9.838442175
Pik3r1	9 out of 15	-9.845528382
Arhgap12	7 out of 15	-9.855868711
Cdc14b	9 out of 15	-9.865311752
Blnk	7 out of 15	-9.865760943
Rnf215	8 out of 15	-9.867723858
Tm4sf1	9 out of 15	-9.869116605
Zfp764	9 out of 15	-9.871347822
H3f3a	9 out of 15	-9.874328898
Nedd4	8 out of 15	-9.876937716
Acadm	8 out of 15	-9.878918861
Ypel1	7 out of 15	-9.882800651
1810012P15Rik	8 out of 15	-9.893217758
Sestd1	9 out of 15	-9.903371931
Sipa1l3	7 out of 15	-9.905723929
Hook1	11 out of 15	-9.907579224
Puf60	8 out of 15	-9.909201536
Tst	8 out of 15	-9.919297603
Mtx3	12 out of 15	-9.922064607
Enpp3	7 out of 15	-9.930025245
DNAI1	9 out of 15	-9.930818778
Dtna	8 out of 15	-9.940114922
Mosc2	9 out of 15	-9.949538137
Fbxl17	8 out of 15	-9.969299651
Elovl5	12 out of 15	-9.978470929
Cul1	8 out of 15	-9.979718392
Crocc	8 out of 15	-9.980332336
Bmx	7 out of 15	-9.982310905
Eml5	8 out of 15	-9.994888727
Dcaf11	9 out of 15	-10.02331399
Fkbp15	12 out of 15	-10.02390642
Man1a	7 out of 15	-10.0274934
Dnaja4	7 out of 15	-10.03539863
Nnt	10 out of 15	-10.03754376
Pi4k2b	8 out of 15	-10.03792984
MTSS1	10 out of 15	-10.03961962
Wdr52	8 out of 15	-10.04348842
Uox	7 out of 15	-10.04787729
Frat1	9 out of 15	-10.06210355
ENSMUST00000038450	7 out of 15	-10.07378866
Gm6212	7 out of 15	-10.0758664
Myl6b	7 out of 15	-10.08042585
Dusp4	11 out of 15	-10.08628156
Cav1	8 out of 15	-10.10895803
Shroom1	9 out of 15	-10.12739451
Mrps9	9 out of 15	-10.13673603
Socs2	11 out of 15	-10.14428104
Ssbp2	7 out of 15	-10.14805013
Tmem232	7 out of 15	-10.15070611
Slc1a3	10 out of 15	-10.15392901
LOC697716	7 out of 15	-10.15556819
Ptprg	8 out of 15	-10.15592156
Prnp	8 out of 15	-10.16839801
D930021H04Rik	7 out of 15	-10.16852459
Abca2	7 out of 15	-10.17434725
LOC720034	9 out of 15	-10.1793856
Myl9	8 out of 15	-10.18008061
4632427E13Rik	7 out of 15	-10.18661346
LOC714370	12 out of 15	-10.19722042
Higd1a	13 out of 15	-10.21863582
Zmym2	9 out of 15	-10.22850068
Lrrk2	7 out of 15	-10.23009431
ASCL1	7 out of 15	-10.23109344
Gata6	9 out of 15	-10.25224736
Zfp386	7 out of 15	-10.26159139
Cpeb1	7 out of 15	-10.26442554
Ube2o	7 out of 15	-10.27406949
Col8a2	7 out of 15	-10.27763713
Prkce	11 out of 15	-10.27847061
Baz2b	8 out of 15	-10.28314263
Mta3	10 out of 15	-10.28531457
Sbno1	10 out of 15	-10.2901201
MUT	9 out of 15	-10.29583445
Pllp	7 out of 15	-10.2967188
1700029I15Rik	8 out of 15	-10.29673748
Mepce	10 out of 15	-10.31840228
Rdh5	8 out of 15	-10.33742533
Cd24a	7 out of 15	-10.34629126
Gpm6a	9 out of 15	-10.34898829
Bckdha	7 out of 15	-10.35009416
Cpeb3	8 out of 15	-10.36372303
Timp3	8 out of 15	-10.36660732
Zfp644	8 out of 15	-10.37434091
Trim68	12 out of 15	-10.37701094
Paqr7	8 out of 15	-10.37981572
Camsap2	9 out of 15	-10.38880792
Zscan18	7 out of 15	-10.39144642
Chchd7	7 out of 15	-10.40257438
Ptpru	9 out of 15	-10.40845416
RAVER2	8 out of 15	-10.40939247
Csnk1e	8 out of 15	-10.41525226
Zxdc	8 out of 15	-10.42690844
Soat1	7 out of 15	-10.42885139
Epb4.1l4a	12 out of 15	-10.43358028
Neat1	8 out of 15	-10.45487171
2610019F03Rik	7 out of 15	-10.45692569
Mga	9 out of 15	-10.45917784
Ttc14	9 out of 15	-10.46208039
Dock9	11 out of 15	-10.46624476
